Kmstand;FzgMarke;Modell;Kraftstoff_diesel;Getriebe;Angebotsart;Preis;Leistung;Baujahr;Anzahl verkaufte Autos;
72000;smart;forTwo;Gasoline;Automatic;Used;6.900,00 €;71;2012;;
119468;Peugeot;3008;Gasoline;Manual;Used;6.900,00 €;156;2012;;
166000;Ford;Focus;Diesel;Automatic;Used;6.900,00 €;140;2012;;
111980;MINI;Cooper Coupe;Gasoline;Manual;Used;6.900,00 €;122;2012;;
122495;Mercedes-Benz;A 160;Diesel;Manual;Used;6.900,00 €;82;2012;;
49030;Citroen;C3;Gasoline;Automatic;Used;6.900,00 €;95;2012;;
80000;Skoda;Roomster;Gasoline;Manual;Used;6.900,00 €;86;2012;;
171000;Volkswagen;Jetta;Diesel;Manual;Used;6.900,00 €;105;2012;;
66000;smart;forTwo;Gasoline;Automatic;Used;6.900,00 €;84;2012;;
63496;Volkswagen;Polo;Diesel;Manual;Used;6.900,00 €;75;2012;;
92915;Skoda;Fabia;Gasoline;Manual;Used;6.900,00 €;86;2012;;
80900;MINI;One;Gasoline;Manual;Used;6.900,00 €;75;2012;;
198123;Renault;Koleos;Diesel;Manual;Used;6.900,00 €;150;2012;;
27000;Ford;Fiesta;Gasoline;Manual;Used;6.900,00 €;82;2012;;
83000;Fiat;500C;Gasoline;Manual;Used;6.900,00 €;69;2012;;
87400;MINI;One;Gasoline;Manual;Used;6.900,00 €;98;2012;;
192500;Volkswagen;Golf;Diesel;Manual;Used;6.900,00 €;140;2012;;
5;Aixam;;Electric;Automatic;Pre-registered;22.180,00 €;;2021;;
36000;Nissan;Pixo;Gasoline;Automatic;Used;6.900,00 €;68;2012;;
50727;Opel;Adam;Gasoline;Manual;Used;6.900,00 €;69;2013;;
180000;Toyota;Verso;Diesel;Automatic;Used;6.900,00 €;150;2013;;
49998;Ford;Fiesta;Gasoline;Manual;Used;6.900,00 €;82;2013;;
113453;Peugeot;208;Diesel;Manual;Used;6.900,00 €;92;2013;;
43400;smart;forTwo;Gasoline;Semi-automatic;Used;6.900,00 €;71;2013;;
25;Ford;Puma;Electric/Gasoline;Unbekannt;Pre-registered;24.190,00 €;155;2021;;
143142;SEAT;Leon;Gasoline;Manual;Used;6.900,00 €;105;2013;;
227336;Opel;Movano;Diesel;Manual;Used;6.900,00 €;125;2013;;
213000;Subaru;OUTBACK;Diesel;Automatic;Used;6.900,00 €;150;2013;;
234000;Renault;Master;Diesel;Manual;Used;6.900,00 €;101;2013;;
65503;Honda;Jazz;Gasoline;Manual;Used;6.900,00 €;90;2013;;
99000;Citroen;DS3;Gasoline;Manual;Used;6.900,00 €;156;2013;;
115000;Mazda;2;Gasoline;Manual;Used;6.900,00 €;102;2013;;
40000;Opel;Corsa;Gasoline;Manual;Used;6.900,00 €;87;2013;;
230000;BMW;116;Diesel;Manual;Used;6.900,00 €;116;2013;;
82500;SEAT;Altea;Gasoline;Manual;Used;6.900,00 €;105;2013;;
95100;Fiat;500C;Gasoline;Manual;Used;6.900,00 €;69;2014;;
131000;Ford;Grand C-Max;Diesel;Manual;Used;6.900,00 €;116;2014;;
44565;Volkswagen;up!;Gasoline;Manual;Used;6.900,00 €;75;2014;;
116796;Citroen;C4;Gasoline;Manual;Used;6.900,00 €;131;2014;;
95209;Fiat;500C;Gasoline;Manual;Used;6.900,00 €;69;2014;;
32900;Volkswagen;up!;Gasoline;Manual;Used;6.900,00 €;75;2014;;
12263;Skoda;Citigo;Gasoline;Manual;Used;6.900,00 €;60;2015;;
24400;SEAT;Mii;Gasoline;Manual;Used;6.900,00 €;60;2015;;
100000;Skoda;Citigo;Gasoline;Automatic;Used;6.900,00 €;75;2015;;
49000;Ford;Fiesta;Gasoline;Manual;Used;6.900,00 €;80;2015;;
52000;Hyundai;i10;Gasoline;Manual;Used;6.900,00 €;87;2015;;
56000;Mitsubishi;Lancer;Gasoline;Manual;Used;6.900,00 €;117;2015;;
57800;Hyundai;i10;Gasoline;Manual;Used;6.900,00 €;67;2016;;
68686;Renault;Megane;Gasoline;Manual;Used;6.900,00 €;101;2016;;
64990;Renault;Rapid;Gasoline;Manual;Used;6.900,00 €;114;2016;;
53200;Volkswagen;up!;Gasoline;Manual;Used;6.900,00 €;60;2016;;
23860;Kia;Picanto;Gasoline;Manual;Used;6.900,00 €;67;2016;;
62000;Mitsubishi;Space Star;Gasoline;Manual;Used;6.900,00 €;71;2017;;
46909;Toyota;Aygo;Gasoline;Manual;Used;6.900,00 €;69;2017;;
72500;Skoda;Citigo;Gasoline;Manual;Used;6.900,00 €;60;2018;;
81411;Ford;Fiesta;Gasoline;Manual;Used;6.908,00 €;80;2014;;
35841;SEAT;Mii;Gasoline;Manual;Used;6.920,00 €;60;2016;;
39577;Volkswagen;up!;Gasoline;Manual;Used;6.922,00 €;60;2016;;
66950;Ford;Fiesta;Gasoline;Manual;Used;6.925,00 €;80;2014;;
62608;Volkswagen;up!;Gasoline;Manual;Used;6.930,00 €;60;2018;;
71254;Skoda;Citigo;Gasoline;Manual;Used;6.930,00 €;60;2017;;
71966;Skoda;Citigo;Gasoline;Manual;Used;6.930,00 €;60;2017;;
129000;SEAT;Ibiza;Diesel;Manual;Used;6.930,00 €;90;2013;;
37400;Citroen;C1;Gasoline;Manual;Used;6.930,00 €;69;2017;;
42100;Skoda;Citigo;Gasoline;Manual;Used;6.930,00 €;75;2012;;
44950;Mitsubishi;Space Star;Gasoline;Manual;Used;6.930,00 €;80;2016;;
157000;Nissan;Qashqai;Diesel;Manual;Used;6.935,00 €;110;2012;;
69370;Fiat;500;Gasoline;Manual;Used;6.940,00 €;69;2012;;
60542;Citroen;C3;Diesel;Manual;Used;6.940,00 €;99;2016;;
112121;Renault;Megane;Gasoline;Manual;Used;6.940,00 €;116;2013;;
47900;SEAT;Mii;Gasoline;Manual;Used;6.940,00 €;60;2018;;
102140;SEAT;Leon;Gasoline;Manual;Used;6.940,00 €;110;2015;;
69815;Hyundai;iX20;Diesel;Manual;Used;6.948,00 €;116;2013;;
163000;Peugeot;308;Diesel;Manual;Used;6.949,00 €;120;2016;;
139000;Skoda;Yeti;Diesel;Manual;Used;6.949,00 €;105;2013;;
67000;Renault;Megane;Gasoline;Manual;Used;6.949,00 €;116;2015;;
96200;Renault;Megane;Gasoline;Manual;Used;6.950,00 €;110;2011;;
156000;Peugeot;308;Gasoline;Manual;Used;6.950,00 €;156;2011;;
147000;Toyota;Auris;Electric/Gasoline;Automatic;Used;6.950,00 €;99;2011;;
44656;Mitsubishi;Space Star;Gasoline;Manual;Used;6.950,00 €;71;2017;;
181662;Opel;Zafira;Gasoline;Manual;Used;6.950,00 €;116;2012;;
98000;Renault;Grand Scenic;Diesel;Automatic;Used;6.950,00 €;110;2012;;
98000;Renault;Scenic;Diesel;Automatic;Used;6.950,00 €;110;2012;;
85854;Volkswagen;Golf;Diesel;Manual;Used;6.950,00 €;105;2012;;
144000;Opel;Astra;Gasoline;Manual;Used;6.950,00 €;179;2012;;
60953;Hyundai;i10;Gasoline;Manual;Used;6.950,00 €;67;2016;;
96100;Opel;Corsa;Gasoline;Manual;Used;6.950,00 €;90;2016;;
98200;Dacia;Logan;Gasoline;Manual;Used;6.950,00 €;90;2016;;
90000;SEAT;Ibiza;Gasoline;Manual;Used;6.950,00 €;86;2016;;
23500;Renault;ZOE;Electric;Automatic;Used;6.950,00 €;58;2016;;
100000;Opel;Meriva;Gasoline;Manual;Used;6.950,00 €;101;2012;;
107000;Nissan;Note;Gasoline;Manual;Used;6.950,00 €;80;2015;;
129977;Peugeot;5008;Gasoline;Manual;Used;6.950,00 €;156;2013;;
110000;Opel;Astra;Diesel;Manual;Used;6.950,00 €;125;2013;;
150800;Opel;Zafira Tourer;Diesel;Manual;Used;6.950,00 €;131;2014;;
94000;Honda;Jazz;Gasoline;Manual;Used;6.950,00 €;99;2011;;
56410;Ford;Fiesta;Gasoline;Manual;Used;6.950,00 €;82;2011;;
80950;Toyota;Verso-S;Gasoline;Manual;Used;6.950,00 €;99;2011;;
114000;Volkswagen;Golf;Gasoline;Manual;Used;6.950,00 €;80;2011;;
176520;Audi;A1;Diesel;Manual;Used;6.950,00 €;105;2011;;
13440;Opel;Corsa;Gasoline;Manual;Used;6.950,00 €;69;2015;;
72879;Ford;Fiesta;Gasoline;Manual;Used;6.950,00 €;82;2015;;
108510;Dacia;Duster;Gasoline;Manual;Used;6.950,00 €;125;2015;;
39755;smart;forTwo;Gasoline;Manual;Used;6.950,00 €;61;2015;;
72467;Skoda;Fabia;Gasoline;Manual;Used;6.950,00 €;60;2015;;
50000;Ford;Fiesta;Gasoline;Manual;Used;6.950,00 €;80;2015;;
75523;SEAT;Mii;Gasoline;Manual;Used;6.950,00 €;60;2015;;
64000;Suzuki;Swift;Gasoline;Manual;Used;6.950,00 €;94;2015;;
71490;Dacia;Sandero;Gasoline;Manual;Used;6.950,00 €;90;2015;;
68000;Renault;Clio;Diesel;Manual;Used;6.950,00 €;75;2016;;
23000;Fiat;Panda;Gasoline;Manual;Used;6.950,00 €;69;2016;;
21200;Opel;Corsa;Gasoline;Manual;Used;6.950,00 €;69;2016;;
50000;Opel;Corsa;Gasoline;Manual;Used;6.950,00 €;90;2016;;
164990;Ford;Focus;Diesel;Manual;Used;6.950,00 €;120;2016;;
25092;Citroen;C1;Gasoline;Manual;Used;6.950,00 €;69;2016;;
23850;Toyota;Aygo;Gasoline;Manual;Used;6.950,00 €;69;2016;;
86000;Ford;Fiesta;Gasoline;Manual;Used;6.950,00 €;101;2014;;
144000;Volkswagen;Polo;Gasoline;Manual;Used;6.950,00 €;75;2014;;
83992;Opel;Corsa;Gasoline;Manual;Used;6.950,00 €;101;2014;;
49800;smart;forTwo;Gasoline;Automatic;Used;6.950,00 €;71;2014;;
68000;Opel;Corsa;Gasoline;Manual;Used;6.950,00 €;87;2014;;
25000;smart;forTwo;Gasoline;Manual;Used;6.950,00 €;71;2014;;
84347;Dacia;Sandero;Gasoline;Manual;Used;6.950,00 €;90;2014;;
195000;Hyundai;i30;Diesel;Manual;Used;6.950,00 €;110;2014;;
99000;SEAT;Ibiza;Gasoline;Manual;Used;6.950,00 €;105;2014;;
79152;Skoda;Fabia;Diesel;Manual;Used;6.950,00 €;75;2014;;
68000;Hyundai;i30;Diesel;Manual;Used;6.950,00 €;90;2014;;
174000;Opel;Astra;Diesel;Manual;Used;6.950,00 €;136;2017;;
106000;Alfa;Romeo MiTo;Gasoline;Manual;Used;6.950,00 €;77;2017;;
134000;Ford;Fiesta;Gasoline;Manual;Used;6.950,00 €;101;2017;;
116000;Volkswagen;Golf;Gasoline;Manual;Used;6.950,00 €;122;2011;;
91229;Volkswagen;up!;Unbekannt;Manual;Used;6.950,00 €;68;2018;;
89174;Nissan;Micra;Gasoline;Manual;Used;6.950,00 €;80;2015;;
97000;Suzuki;Splash;Gasoline;Automatic;Used;6.950,00 €;94;2013;;
75091;Volkswagen;Polo;Gasoline;Manual;Used;6.950,00 €;69;2013;;
56800;Suzuki;Swift;Gasoline;Manual;Used;6.950,00 €;94;2013;;
73882;Skoda;Roomster;Gasoline;Manual;Used;6.950,00 €;105;2013;;
81900;Skoda;Roomster;Gasoline;Manual;Used;6.950,00 €;86;2013;;
211001;Volkswagen;Caddy;Diesel;Manual;Used;6.950,00 €;102;2013;;
93092;SEAT;Toledo;Gasoline;Manual;Used;6.950,00 €;105;2013;;
84986;Hyundai;i30;Gasoline;Manual;Used;6.950,00 €;99;2013;;
95000;Ford;C-Max;Gasoline;Manual;Used;6.950,00 €;101;2013;;
176000;Skoda;Octavia;Diesel;Manual;Used;6.950,00 €;140;2012;;
116000;Peugeot;308;Gasoline;Manual;Used;6.950,00 €;120;2012;;
135000;Skoda;Octavia;Diesel;Automatic;Used;6.950,00 €;105;2012;;
41199;Fiat;Bravo;Gasoline;Manual;Used;6.950,00 €;90;2014;;
177644;Volkswagen;Eos;Gasoline;Manual;Used;6.950,00 €;122;2012;;
90205;Volkswagen;Polo;Gasoline;Manual;Used;6.950,00 €;105;2011;;
117521;Opel;Adam;Gasoline;Manual;Used;6.950,00 €;101;2014;;
77900;Renault;Kangoo;Diesel;Manual;Used;6.950,00 €;75;2014;;
56000;Fiat;Bravo;Diesel;Manual;Used;6.950,00 €;120;2014;;
341992;Opel;Movano;Diesel;Manual;Used;6.950,00 €;163;2015;;
87945;Volkswagen;up!;Gasoline;Manual;Used;6.950,00 €;75;2014;;
95100;Skoda;Roomster;Gasoline;Manual;Used;6.950,00 €;86;2014;;
39600;Fiat;500;Gasoline;Manual;Used;6.950,00 €;69;2014;;
119000;Renault;Megane;Diesel;Manual;Used;6.950,00 €;110;2015;;
61050;Dacia;Sandero;Gasoline;Manual;Used;6.950,00 €;90;2015;;
51500;Opel;Adam;Gasoline;Manual;Used;6.950,00 €;69;2013;;
50000;Opel;Corsa;Gasoline;Manual;Used;6.950,00 €;69;2013;;
109200;Ford;Focus;Gasoline;Manual;Used;6.950,00 €;101;2013;;
56150;Mitsubishi;Space Star;Gasoline;Manual;Used;6.950,00 €;80;2016;;
58700;Skoda;Citigo;Gasoline;Manual;Used;6.950,00 €;60;2016;;
129900;Opel;Astra;Diesel;Manual;Used;6.950,00 €;110;2015;;
460000;Volkswagen;Caddy;Diesel;Manual;Used;6.950,00 €;102;2013;;
37500;Opel;Adam;Gasoline;Manual;Used;6.950,00 €;69;2014;;
78590;Citroen;DS4;Gasoline;Manual;Used;6.950,00 €;120;2013;;
91000;Peugeot;208;Gasoline;Manual;Used;6.950,00 €;95;2013;;
102600;Citroen;C4;Gasoline;Manual;Used;6.950,00 €;120;2014;;
45820;Citroen;C1;Gasoline;Manual;Used;6.950,00 €;69;2016;;
142824;Volkswagen;Polo;Diesel;Manual;Used;6.950,00 €;75;2014;;
97000;Opel;Meriva;Diesel;Manual;Used;6.950,00 €;136;2014;;
95964;Kia;Soul;Gasoline;Manual;Used;6.950,00 €;126;2012;;
114500;Peugeot;508;Gasoline;Manual;Used;6.950,00 €;156;2011;;
167550;Skoda;Octavia;Diesel;Manual;Used;6.950,00 €;105;2011;;
114900;Volkswagen;Golf;Gasoline;Manual;Used;6.950,00 €;80;2011;;
103650;Kia;Venga;Gasoline;Manual;Used;6.950,00 €;90;2013;;
28761;SEAT;Mii;Gasoline;Manual;Used;6.950,00 €;60;2016;;
48360;Volkswagen;up!;Gasoline;Manual;Used;6.950,00 €;60;2016;;
94270;Ford;Fiesta;Diesel;Manual;Used;6.950,00 €;75;2016;;
41600;Opel;Karl;Gasoline;Manual;Used;6.950,00 €;75;2016;;
50;Others;;Gasoline;Automatic;Used;14.990,00 €;111;2020;;
74891;Hyundai;i30;Gasoline;Manual;Used;6.950,00 €;99;2012;;
105000;Opel;Adam;Gasoline;Manual;Used;6.950,00 €;69;2015;;
93500;Mazda;2;Gasoline;Manual;Used;6.950,00 €;75;2015;;
177574;Opel;Combo;Diesel;Manual;Used;6.950,00 €;95;2018;;
100000;Fiat;Panda;Gasoline;Automatic;Used;6.950,00 €;86;2013;;
37475;Skoda;Fabia;Gasoline;Manual;Used;6.950,00 €;86;2013;;
74954;Skoda;Fabia;Gasoline;Manual;Used;6.950,00 €;69;2013;;
93000;Fiat;500C;Gasoline;Manual;Used;6.950,00 €;69;2013;;
56700;Citroen;C1;Gasoline;Manual;Used;6.950,00 €;69;2014;;
189000;Opel;Insignia;Diesel;Manual;Used;6.950,00 €;160;2011;;
73020;Mazda;3;Gasoline;Manual;Used;6.950,00 €;105;2011;;
119515;Opel;Meriva;Gasoline;Manual;Used;6.950,00 €;120;2011;;
258000;BMW;320;Diesel;Automatic;Used;6.950,00 €;163;2011;;
145000;Volkswagen;Golf;Diesel;Automatic;Used;6.950,00 €;105;2011;;
160248;Opel;Insignia;Diesel;Manual;Used;6.950,00 €;160;2011;;
130000;Opel;Astra;Diesel;Manual;Used;6.950,00 €;110;2011;;
151950;Mazda;5;Gasoline;Automatic;Used;6.950,00 €;144;2011;;
82570;Toyota;Auris;Gasoline;Manual;Used;6.950,00 €;132;2011;;
123000;Volkswagen;Polo;Gasoline;Automatic;Used;6.950,00 €;105;2012;;
151000;Volkswagen;Golf Variant;Diesel;Manual;Used;6.950,00 €;105;2012;;
183000;Opel;Insignia;Diesel;Manual;Used;6.950,00 €;160;2012;;
113090;Volkswagen;Polo;Gasoline;Manual;Used;6.950,00 €;86;2012;;
138583;Skoda;Yeti;Gasoline;Manual;Used;6.950,00 €;105;2012;;
80652;Opel;Astra;Gasoline;Manual;Used;6.950,00 €;140;2012;;
120000;Citroen;C4;Gasoline;Automatic;Used;6.950,00 €;156;2013;;
59600;Volkswagen;Polo;Gasoline;Manual;Used;6.950,00 €;69;2013;;
44210;Mitsubishi;Space Star;Gasoline;Automatic;Used;6.950,00 €;80;2013;;
81573;Fiat;500;Gasoline;Manual;Used;6.950,00 €;69;2013;;
188000;BMW;114;Gasoline;Manual;Used;6.950,00 €;102;2013;;
213000;Nissan;Qashqai;Diesel;Manual;Used;6.950,00 €;110;2013;;
40404;Kia;Rio;Gasoline;Manual;Used;6.950,00 €;86;2013;;
89990;Hyundai;i10;Gasoline;Manual;Used;6.950,00 €;87;2014;;
195000;Opel;Insignia;Diesel;Manual;Used;6.950,00 €;131;2014;;
59000;smart;forTwo;Gasoline;Automatic;Used;6.950,00 €;71;2014;;
80000;Fiat;500;Gasoline;Manual;Used;6.950,00 €;86;2014;;
137000;Opel;Astra;Diesel;Manual;Used;6.950,00 €;110;2014;;
40873;Skoda;Citigo;Gasoline;Manual;Used;6.950,00 €;75;2015;;
79778;SEAT;Mii;Gasoline;Manual;Used;6.950,00 €;75;2015;;
40900;smart;forFour;Gasoline;Manual;Used;6.950,00 €;71;2015;;
50000;Opel;Combo;Gasoline;Manual;Used;6.950,00 €;95;2015;;
83350;Opel;Corsa;Diesel;Manual;Used;6.950,00 €;75;2015;;
24610;smart;forFour;Gasoline;Manual;Used;6.950,00 €;71;2015;;
40872;Opel;Corsa;Gasoline;Manual;Used;6.950,00 €;69;2016;;
54000;Opel;Corsa;Gasoline;Manual;Used;6.950,00 €;69;2016;;
32000;Opel;Corsa;Gasoline;Manual;Used;6.950,00 €;69;2016;;
45000;SEAT;Ibiza;Gasoline;Manual;Used;6.950,00 €;75;2017;;
216500;Skoda;Rapid/Spaceback;Diesel;Automatic;Used;6.950,00 €;90;2017;;
29829;Lada;Kalina;Gasoline;Manual;Used;6.950,00 €;98;2017;;
22000;Opel;Corsa;Gasoline;Manual;Used;6.950,00 €;90;2018;;
161000;Renault;ZOE;Electric;Automatic;Used;6.950,00 €;92;2018;;
17041;SEAT;Mii;Gasoline;Manual;Used;6.955,00 €;60;2017;;
169521;SEAT;Ibiza;Diesel;Manual;Used;6.955,00 €;75;2011;;
44605;Volkswagen;up!;Gasoline;Manual;Used;6.955,00 €;60;2016;;
38180;Toyota;Aygo;Gasoline;Manual;Used;6.960,00 €;69;2017;;
36300;Kia;Picanto;Gasoline;Manual;Used;6.960,00 €;67;2016;;
91894;Renault;Scenic;Diesel;Manual;Used;6.970,00 €;131;2011;;
59500;Volkswagen;up!;Gasoline;Manual;Used;6.970,00 €;60;2017;;
196141;Skoda;Rapid/Spaceback;Diesel;Manual;Used;6.970,00 €;116;2017;;
95700;Peugeot;208;Gasoline;Manual;Used;6.970,00 €;82;2014;;
80200;Citroen;C1;Gasoline;Manual;Used;6.970,00 €;69;2015;;
1528;Fiat;Punto;Gasoline;Manual;Used;6.970,00 €;69;2015;;
333890;Ford;Transit;Diesel;Manual;Used;6.970,00 €;101;2015;;
68990;Dacia;Logan;Gasoline;Manual;Used;6.970,00 €;75;2016;;
44262;Kia;Venga;Gasoline;Manual;Used;6.970,00 €;125;2011;;
30092;Volkswagen;up!;Gasoline;Manual;Used;6.970,00 €;60;2018;;
21690;Ford;Fiesta;Gasoline;Manual;Used;6.970,00 €;60;2013;;
110000;Volkswagen;Golf;Gasoline;Manual;Used;6.970,00 €;86;2012;;
56000;Toyota;Aygo;Gasoline;Manual;Used;6.970,00 €;69;2015;;
61500;Renault;ZOE;Electric;Automatic;Used;6.970,00 €;88;2016;;
127500;Opel;Zafira;Gasoline;Manual;Used;6.972,00 €;116;2011;;
50000;Opel;Corsa;Gasoline;Manual;Used;6.974,00 €;69;2014;;
95477;Peugeot;208;Gasoline;Manual;Used;6.975,00 €;68;2016;;
71100;Renault;ZOE;Electric;Automatic;Used;6.975,00 €;88;2014;;
69320;Opel;Agila;Gasoline;Automatic;Used;6.975,00 €;94;2011;;
167980;BMW;118;Diesel;Automatic;Used;6.975,00 €;143;2011;;
74245;Dacia;Logan;Gasoline;Manual;Used;6.979,00 €;90;2016;;
39179;Skoda;Fabia;Gasoline;Manual;Used;6.979,00 €;86;2014;;
115000;Mazda;3;Gasoline;Automatic;Used;6.980,00 €;150;2011;;
186673;Opel;Astra;Diesel;Manual;Used;6.980,00 €;136;2017;;
196849;Opel;Astra;Diesel;Manual;Used;6.980,00 €;110;2017;;
162274;Opel;Astra;Diesel;Manual;Used;6.980,00 €;110;2017;;
41600;Citroen;C1;Gasoline;Manual;Used;6.980,00 €;69;2017;;
40700;Ford;Fiesta;Gasoline;Manual;Used;6.980,00 €;60;2016;;
19000;smart;forFour;Gasoline;Manual;Used;6.980,00 €;61;2016;;
69000;Dacia;Lodgy;Gasoline;Manual;Used;6.980,00 €;83;2012;;
54400;Fiat;500C;Gasoline;Manual;Used;6.980,00 €;69;2013;;
120900;Opel;Zafira;Gasoline;Manual;Used;6.980,00 €;140;2013;;
85888;Honda;Civic;Gasoline;Automatic;Used;6.980,00 €;99;2011;;
79550;Toyota;Urban Cruiser;Gasoline;Manual;Used;6.980,00 €;99;2011;;
105839;Skoda;Fabia;Gasoline;Manual;Used;6.980,00 €;60;2011;;
42890;Hyundai;i10;Gasoline;Manual;Used;6.980,00 €;67;2015;;
37000;Hyundai;i10;Gasoline;Manual;Used;6.980,00 €;87;2015;;
63900;Suzuki;Swift;Gasoline;Manual;Used;6.980,00 €;94;2015;;
9800;Skoda;Citigo;Gasoline;Manual;Used;6.980,00 €;60;2015;;
95760;Citroen;C3;Gasoline;Manual;Used;6.980,00 €;82;2015;;
89020;Suzuki;Swift;Gasoline;Manual;Used;6.980,00 €;94;2015;;
77527;Hyundai;i20;Gasoline;Manual;Used;6.980,00 €;75;2015;;
30000;SEAT;Mii;Gasoline;Manual;Used;6.980,00 €;60;2015;;
68615;Dacia;Sandero;Gasoline;Manual;Used;6.980,00 €;90;2015;;
50760;Opel;Corsa;Gasoline;Manual;Used;6.980,00 €;69;2015;;
27993;SEAT;Mii;Gasoline;Manual;Used;6.980,00 €;60;2016;;
69282;smart;forFour;Gasoline;Manual;Used;6.980,00 €;71;2016;;
58500;Citroen;C1;Gasoline;Manual;Used;6.980,00 €;69;2016;;
47670;Opel;Corsa;Gasoline;Manual;Used;6.980,00 €;69;2016;;
24704;SEAT;Mii;Gasoline;Manual;Used;6.980,00 €;60;2016;;
72606;Dacia;Logan;LPG;Manual;Used;6.980,00 €;84;2014;;
103283;Fiat;500;Gasoline;Automatic;Used;6.980,00 €;69;2014;;
88064;Ford;Fiesta;Gasoline;Manual;Used;6.980,00 €;101;2014;;
67000;Kia;Rio;Gasoline;Manual;Used;6.980,00 €;86;2014;;
18831;Kia;Picanto;Gasoline;Manual;Used;6.980,00 €;69;2014;;
112294;Toyota;Yaris;Gasoline;Manual;Used;6.980,00 €;69;2014;;
107757;Opel;Zafira;Diesel;Manual;Used;6.980,00 €;110;2014;;
143000;Volkswagen;Golf;Diesel;Automatic;Used;6.980,00 €;105;2013;;
312000;SEAT;Alhambra;Diesel;Manual;Used;6.980,00 €;140;2012;;
81300;Renault;Clio;Gasoline;Manual;Used;6.980,00 €;90;2015;;
178174;Ford;Grand C-Max;Diesel;Manual;Used;6.980,00 €;140;2014;;
177144;Volkswagen;Polo;Diesel;Automatic;Used;6.980,00 €;90;2014;;
211800;Opel;Astra;Diesel;Manual;Used;6.980,00 €;110;2016;;
133400;Opel;Adam;Gasoline;Manual;Used;6.980,00 €;87;2013;;
70000;Peugeot;108;Gasoline;Manual;Used;6.980,00 €;82;2015;;
137068;Opel;Astra;Diesel;Manual;Used;6.980,00 €;110;2016;;
165988;Opel;Astra;Diesel;Manual;Used;6.980,00 €;136;2016;;
145781;Mazda;2;Gasoline;Manual;Used;6.980,00 €;75;2016;;
30000;Opel;Karl;Gasoline;Manual;Used;6.980,00 €;75;2015;;
288500;Skoda;Octavia;Diesel;Manual;Used;6.980,00 €;110;2015;;
90000;Fiat;500L;Gasoline;Manual;Used;6.980,00 €;95;2014;;
125000;Volvo;V40;Diesel;Manual;Used;6.980,00 €;114;2013;;
84299;Skoda;Citigo;Gasoline;Manual;Used;6.980,00 €;75;2014;;
96505;Opel;Corsa;Gasoline;Manual;Used;6.980,00 €;90;2016;;
109522;Opel;Corsa;Gasoline;Manual;Used;6.980,00 €;69;2017;;
104000;Opel;Astra;Gasoline;Manual;Used;6.980,00 €;140;2012;;
33000;Opel;Corsa;Gasoline;Manual;Used;6.980,00 €;69;2012;;
141200;Volkswagen;Golf;Gasoline;Manual;Used;6.980,00 €;80;2013;;
26197;Renault;Twingo;Gasoline;Manual;Used;6.980,00 €;71;2016;;
39092;Skoda;Citigo;Gasoline;Manual;Used;6.980,00 €;60;2016;;
98357;Mazda;3;Gasoline;Manual;Used;6.980,00 €;105;2011;;
80000;SEAT;Ibiza;Gasoline;Manual;Used;6.980,00 €;86;2012;;
75000;Opel;Meriva;Gasoline;Manual;Used;6.980,00 €;120;2012;;
113200;Volkswagen;Polo;Gasoline;Manual;Used;6.980,00 €;69;2011;;
230660;Dacia;Lodgy;Diesel;Manual;Used;6.980,00 €;90;2018;;
40417;SEAT;Mii;Gasoline;Manual;Used;6.980,00 €;60;2018;;
96000;Renault;Clio;Gasoline;Manual;Used;6.980,00 €;73;2015;;
147232;Skoda;Citigo;Gasoline;Manual;Used;6.980,00 €;68;2015;;
198000;Volkswagen;Golf Variant;Diesel;Manual;Used;6.980,00 €;110;2015;;
65790;Volkswagen;up!;Gasoline;Manual;Used;6.980,00 €;60;2015;;
195000;Volkswagen;Polo;Diesel;Manual;Used;6.980,00 €;75;2015;;
31111;Peugeot;108;Gasoline;Manual;Used;6.980,00 €;69;2018;;
144906;Mercedes-Benz;Citan;Diesel;Manual;Used;6.980,00 €;90;2013;;
67325;Skoda;Octavia;Gasoline;Manual;Used;6.980,00 €;122;2011;;
162523;BMW;118;Diesel;Manual;Used;6.980,00 €;143;2011;;
82700;SEAT;Leon;Gasoline;Manual;Used;6.980,00 €;125;2011;;
133679;Volkswagen;Polo;Gasoline;Automatic;Used;6.980,00 €;86;2012;;
23395;Ford;Fiesta;Gasoline;Manual;Used;6.980,00 €;82;2012;;
139000;Ford;Mondeo;Diesel;Automatic;Used;6.980,00 €;140;2012;;
145000;Volkswagen;Golf Variant;Gasoline;Manual;Used;6.980,00 €;105;2012;;
93776;Opel;Meriva;Gasoline;Manual;Used;6.980,00 €;120;2012;;
38000;Chevrolet;Cruze;Gasoline;Manual;Used;6.980,00 €;124;2013;;
90391;Volkswagen;Golf;Diesel;Manual;Used;6.980,00 €;105;2013;;
114900;Ford;Fiesta;Gasoline;Manual;Used;6.980,00 €;101;2013;;
116000;Ford;Fiesta;Gasoline;Manual;Used;6.980,00 €;125;2013;;
145000;Opel;Astra;Gasoline;Manual;Used;6.980,00 €;140;2013;;
68000;Fiat;500L;Gasoline;Manual;Used;6.980,00 €;95;2013;;
73500;Renault;Kangoo;Diesel;Manual;Used;6.980,00 €;75;2014;;
99997;Ford;Focus;Gasoline;Manual;Used;6.980,00 €;101;2014;;
33180;Citroen;C1;Gasoline;Manual;Used;6.980,00 €;69;2017;;
