AthleteID;Name;Sex;CountryID
27269;"Cyro Marques Delgado";"M";69
27269;"Cyro Marques Delgado";"M";69
27269;"Cyro Marques Delgado";"M";69
27269;"Cyro Marques Delgado";"M";69
27269;"Cyro Marques Delgado";"M";69
27269;"Cyro Marques Delgado";"M";69
27660;"Cludio Norberto Deodato";"M";69
27726;"Joo Derly Nunes Jnior";"M";69
28014;"Rogrio de Brito Dezorzi";"M";69
28014;"Rogrio de Brito Dezorzi";"M";69
28196;"Hlio Dias de Oliveira";"M";69
28197;"Jos Augusto Barcellos Dias";"M";69
28197;"Jos Augusto Barcellos Dias";"M";69
28198;"Jos Paulo Barcellos Dias";"M";69
28198;"Jos Paulo Barcellos Dias";"M";69
28200;"Marcus Vincius Dias";"M";69
28205;"Roberto Dias Branco";"M";69
28306;"Alexandre Dib";"M";69
28380;"Nelson de Jess ""Dida"" Silva";"M";69
28403;"Paulo Diebold";"M";69
28416;"Diego Ribas da Cunha";"M";69
28735;"Jos Dirceu Guimares";"M";69
28935;"Daro Marcondes do Amaral";"M";69
28935;"Daro Marcondes do Amaral";"M";69
28935;"Daro Marcondes do Amaral";"M";69
28935;"Daro Marcondes do Amaral";"M";69
28936;"Eugenio do Amaral";"M";69
28937;"Allan Lopes Mamdio do Carmo";"M";69
28937;"Allan Lopes Mamdio do Carmo";"M";69
28938;"Clodoaldo Lopes do Carmo";"M";69
28938;"Clodoaldo Lopes do Carmo";"M";69
28941;"Manoel Francisco do Nascimento";"M";69
29041;"Alvaro Affonso ""Doda"" de Miranda Neto";"M";69
29041;"Alvaro Affonso ""Doda"" de Miranda Neto";"M";69
29041;"Alvaro Affonso ""Doda"" de Miranda Neto";"M";69
29041;"Alvaro Affonso ""Doda"" de Miranda Neto";"M";69
29041;"Alvaro Affonso ""Doda"" de Miranda Neto";"M";69
29041;"Alvaro Affonso ""Doda"" de Miranda Neto";"M";69
29041;"Alvaro Affonso ""Doda"" de Miranda Neto";"M";69
29041;"Alvaro Affonso ""Doda"" de Miranda Neto";"M";69
29041;"Alvaro Affonso ""Doda"" de Miranda Neto";"M";69
29041;"Alvaro Affonso ""Doda"" de Miranda Neto";"M";69
29058;"Washington ""Dodi"" Joseph";"M";69
29254;"Wagner Jos Alberto Carvalho Domingos";"M";69
29255;"Domingos ""Domingos Maracan"" Lampariello Neto";"M";69
29255;"Domingos ""Domingos Maracan"" Lampariello Neto";"M";69
29256;"Adauto Donizete Domingues";"M";69
29257;"Oswaldo Igncio Domingues";"M";69
29390;"Rubens Valeriano Donizete";"M";69
29390;"Rubens Valeriano Donizete";"M";69
29390;"Rubens Valeriano Donizete";"M";69
29564;"Carlos Amrico dos Reis Filho";"M";69
29568;"Anderson Jorge Oliveira dos Santos";"M";69
29572;"Antnio Luiz dos Santos";"M";69
29575;"Daniel Vargas dos Santos";"M";69
29576;"Diamantino Silveira dos Santos";"M";69
29576;"Diamantino Silveira dos Santos";"M";69
29576;"Diamantino Silveira dos Santos";"M";69
29587;"Luiz Alfredo dos Santos";"M";69
29588;"Luiz Antnio dos Santos";"M";69
29589;"Marcelus Marcili Marcili Silva dos Santos";"M";69
29590;"Marlson Gomes dos Santos";"M";69
29590;"Marlson Gomes dos Santos";"M";69
29590;"Marlson Gomes dos Santos";"M";69
29592;"Mrvio Kelly dos Santos";"M";69
29592;"Mrvio Kelly dos Santos";"M";69
29592;"Mrvio Kelly dos Santos";"M";69
29593;"Nelson Rocha dos Santos";"M";69
29593;"Nelson Rocha dos Santos";"M";69
29593;"Nelson Rocha dos Santos";"M";69
29593;"Nelson Rocha dos Santos";"M";69
29594;"Osmiro ""Osmar"" Barbosa dos Santos";"M";69
29594;"Osmiro ""Osmar"" Barbosa dos Santos";"M";69
29594;"Osmiro ""Osmar"" Barbosa dos Santos";"M";69
29594;"Osmiro ""Osmar"" Barbosa dos Santos";"M";69
29595;"Peterson dos Santos";"M";69
29596;"Raymundo Carvalho dos Santos";"M";69
29597;"Rogrio dos Santos";"M";69
29598;"Solon dos Santos";"M";69
29600;"Sylvio Kelly dos Santos";"M";69
29600;"Sylvio Kelly dos Santos";"M";69
29600;"Sylvio Kelly dos Santos";"M";69
29601;"Thiagus Petrus Gonalves dos Santos";"M";69
29602;"Ulisses Laurindo dos Santos";"M";69
29603;"Vicente Antnio dos Santos";"M";69
29604;"Vtor Hugo Silva Mouro dos Santos";"M";69
29604;"Vtor Hugo Silva Mouro dos Santos";"M";69
29606;"Wilson David dos Santos";"M";69
29606;"Wilson David dos Santos";"M";69
29607;"Zely Ferreira dos Santos";"M";69
29608;"lvaro Jos dos Santos Filho";"M";69
29608;"lvaro Jos dos Santos Filho";"M";69
29608;"lvaro Jos dos Santos Filho";"M";69
29608;"lvaro Jos dos Santos Filho";"M";69
29609;"Manuel dos Santos Filho";"M";69
29610;"Mrio Jos dos Santos Jnior";"M";69
29610;"Mrio Jos dos Santos Jnior";"M";69
29610;"Mrio Jos dos Santos Jnior";"M";69
29673;"Douglas Chiarotti";"M";69
29673;"Douglas Chiarotti";"M";69
29713;"Douglas dos Santos Justino de Melo";"M";69
30114;"Luciano Miranda Drubi";"M";69
30114;"Luciano Miranda Drubi";"M";69
30224;"Emerson Duarte";"M";69
30228;"talo Manzine Amaral Duarte Garfalo";"M";69
30237;"Rodrigo Linck Duarte";"M";69
30237;"Rodrigo Linck Duarte";"M";69
30238;"Rui Pinto Duarte";"M";69
30369;"Mauro Vinicius Hilario Loureno ""Duda"" da Silva";"M";69
30369;"Mauro Vinicius Hilario Loureno ""Duda"" da Silva";"M";69
30647;"Carlos Caetano ""Dunga"" Bledorn Verri";"M";69
30650;"Moacyr Dunham";"M";69
30650;"Moacyr Dunham";"M";69
30650;"Moacyr Dunham";"M";69
30650;"Moacyr Dunham";"M";69
30650;"Moacyr Dunham";"M";69
30671;"Mrio Stiebler Dunlop";"M";69
30772;"Lucas Rodriques Duque";"M";69
30774;"Moiss Rodriques Duque";"M";69
30782;"Cassius Ricardo Duran";"M";69
30782;"Cassius Ricardo Duran";"M";69
30782;"Cassius Ricardo Duran";"M";69
30782;"Cassius Ricardo Duran";"M";69
30905;"Jos dos Santos Dutra";"M";69
30906;"Drean Farencena Dutra";"M";69
30908;"Rogrio Dutra Silva";"M";69
30909;"Emilio Renato Dutra e Mello";"M";69
30909;"Emilio Renato Dutra e Mello";"M";69
30909;"Emilio Renato Dutra e Mello";"M";69
30909;"Emilio Renato Dutra e Mello";"M";69
31011;"Paulo Csar Dworakowski";"M";69
31381;"der Francis Carbonera";"M";69
31415;"Edinho Nazareth Filho";"M";69
31426;"Edmar Bernardes dos Santos";"M";69
31454;"dson Campos Martins";"M";69
31456;"Edson ""Edson Bispo"" Bispo dos Santos";"M";69
31456;"Edson ""Edson Bispo"" Bispo dos Santos";"M";69
31456;"Edson ""Edson Bispo"" Bispo dos Santos";"M";69
31462;"Lus Eduardo ""Ed"" Schmidt";"M";69
31467;"Edval Therezino Costa";"M";69
32299;"Elizeu Antnio Ferreira Vinagre Godoy";"M";69
32468;"Emanuel Fernando Scheffler Rego";"M";69
32468;"Emanuel Fernando Scheffler Rego";"M";69
32468;"Emanuel Fernando Scheffler Rego";"M";69
32468;"Emanuel Fernando Scheffler Rego";"M";69
32468;"Emanuel Fernando Scheffler Rego";"M";69
32592;"Eduardo Neugebauer Endtner";"M";69
33008;"Erivelto Martins";"M";69
33086;"Peter Erzberger";"M";69
33095;"Srgio ""Escadinha"" Dutra dos Santos";"M";69
33095;"Srgio ""Escadinha"" Dutra dos Santos";"M";69
33095;"Srgio ""Escadinha"" Dutra dos Santos";"M";69
33095;"Srgio ""Escadinha"" Dutra dos Santos";"M";69
33198;"Ricardo Capanema Esperard";"M";69
33288;"Hederson Alves Estefani";"M";69
33401;"Eudes Lacerda Medeiros";"M";69
33415;"Evandro Gonalves Oliveira Jnior";"M";69
33535;"Afonso de Azevedo vora";"M";69
33640;"Fabiano Pereira da Costa";"M";69
33646;"Fbio Luiz de Jesus Magalhes";"M";69
33647;"Fbio Aurlio Rodrgues";"M";69
33656;"Luiz Carlos Fabre";"M";69
33681;"Mayr Facci";"M";69
33681;"Mayr Facci";"M";69
33847;"Paulo Roberto Falco";"M";69
33849;"Nelson Falco";"M";69
33850;"Yamaguchi Falco Florentino";"M";69
33994;"Fernando Fantoni";"M";69
34053;"Joaquim da Silva Faria";"M";69
34295;"Rodrigo Faustino";"M";69
34296;"Fausto Sucena Rasga Filho";"M";69
34303;"Maximo Fava";"M";69
34485;"Carlos Eduardo Albano Feitosa";"M";69
34485;"Carlos Eduardo Albano Feitosa";"M";69
34541;"Cristiano Silva Felcio";"M";69
34546;"Felipe Anderson Perieira Gomes";"M";69
34737;"Fernando ""Fernando"" Roscio de vila";"M";69
34737;"Fernando ""Fernando"" Roscio de vila";"M";69
34740;"Alexandre Monteiro Dias Fernandes";"M";69
34741;"Amrico Garcia Fernandes";"M";69
34836;"Jos Roberto Reynoso Fernandez";"M";69
34836;"Jos Roberto Reynoso Fernandez";"M";69
34893;"Jos Roberto Reynoso Fernndez Filho";"M";69
34893;"Jos Roberto Reynoso Fernndez Filho";"M";69
34905;"Fernando ""Fernando Brobr"" Pereira de Freitas";"M";69
34921;"Demtrius Conrado Ferraci";"M";69
34967;"Renan Ferraro";"M";69
34971;"Victrio dos Reis Ferraz";"M";69
34975;"Amrico Ayala Ferreira";"M";69
34976;"Antnio Euzbio Dias Ferreira";"M";69
34976;"Antnio Euzbio Dias Ferreira";"M";69
34976;"Antnio Euzbio Dias Ferreira";"M";69
34976;"Antnio Euzbio Dias Ferreira";"M";69
34982;"Euripides Iris Ferreira";"M";69
34995;"Marcelo Bastos Ferreira";"M";69
34995;"Marcelo Bastos Ferreira";"M";69
34995;"Marcelo Bastos Ferreira";"M";69
34995;"Marcelo Bastos Ferreira";"M";69
34997;"Nicolas Massao Ferreira Silva";"M";69
34997;"Nicolas Massao Ferreira Silva";"M";69
35001;"Renyldo Pedro Guimares Ferreira";"M";69
35001;"Renyldo Pedro Guimares Ferreira";"M";69
35001;"Renyldo Pedro Guimares Ferreira";"M";69
35001;"Renyldo Pedro Guimares Ferreira";"M";69
35001;"Renyldo Pedro Guimares Ferreira";"M";69
35001;"Renyldo Pedro Guimares Ferreira";"M";69
35001;"Renyldo Pedro Guimares Ferreira";"M";69
35001;"Renyldo Pedro Guimares Ferreira";"M";69
35004;"Silvino Fernandes Ferreira";"M";69
35006;"Tefilo Laborne Ferreira";"M";69
35006;"Tefilo Laborne Ferreira";"M";69
35009;"Nlson Carlos Ferreira Jnior";"M";69
35009;"Nlson Carlos Ferreira Jnior";"M";69
35016;"Dertnio Ferrer";"M";69
35036;"Fernando Ferretti";"M";69
35131;"der Moreno Fialho";"M";69
35158;"Peter Ficker";"M";69
35158;"Peter Ficker";"M";69
35228;"Lucio da Cunha Figueirdo";"M";69
35286;"Csar Augusto Filardi";"M";69
35286;"Csar Augusto Filardi";"M";69
35298;"Henrique Filellini";"M";69
35385;"Luciano Finardi";"M";69
35450;"Jos Sylvio Fiolo";"M";69
35450;"Jos Sylvio Fiolo";"M";69
35450;"Jos Sylvio Fiolo";"M";69
35450;"Jos Sylvio Fiolo";"M";69
35450;"Jos Sylvio Fiolo";"M";69
35450;"Jos Sylvio Fiolo";"M";69
35450;"Jos Sylvio Fiolo";"M";69
35463;"Juliano Ernani Malegreau Fiori";"M";69
35501;"Eduardo Aquiles Fischer";"M";69
35501;"Eduardo Aquiles Fischer";"M";69
35501;"Eduardo Aquiles Fischer";"M";69
35501;"Eduardo Aquiles Fischer";"M";69
35501;"Eduardo Aquiles Fischer";"M";69
35513;"Hans Fischer";"M";69
35513;"Hans Fischer";"M";69
35513;"Hans Fischer";"M";69
35513;"Hans Fischer";"M";69
35525;"Murilo Antnio Fischer";"M";69
35525;"Murilo Antnio Fischer";"M";69
35525;"Murilo Antnio Fischer";"M";69
35525;"Murilo Antnio Fischer";"M";69
35525;"Murilo Antnio Fischer";"M";69
35837;"Frederico Alfredo Kuntzle Flexa";"M";69
35837;"Frederico Alfredo Kuntzle Flexa";"M";69
35837;"Frederico Alfredo Kuntzle Flexa";"M";69
35894;"Esquiva Falco Florentino";"M";69
35918;"Luiz Carlos Flores";"M";69
35925;"Ernesto Flores Filho";"M";69
36016;"Sergei Fofanoff";"M";69
36016;"Sergei Fofanoff";"M";69
36016;"Sergei Fofanoff";"M";69
36016;"Sergei Fofanoff";"M";69
36016;"Sergei Fofanoff";"M";69
36133;"Carlos Antunes Fonseca";"M";69
36134;"Douglas Veronez Fonseca";"M";69
36134;"Douglas Veronez Fonseca";"M";69
36134;"Douglas Veronez Fonseca";"M";69
36140;"Mauri Fernandes Fonseca";"M";69
36140;"Mauri Fernandes Fonseca";"M";69
36178;"Bruno Fontes";"M";69
36178;"Bruno Fontes";"M";69
36324;"Harry Forsell";"M";69
36369;"Emanuel Nascimento Fortes";"M";69
36369;"Emanuel Nascimento Fortes";"M";69
36369;"Emanuel Nascimento Fortes";"M";69
36369;"Emanuel Nascimento Fortes";"M";69
36369;"Emanuel Nascimento Fortes";"M";69
36369;"Emanuel Nascimento Fortes";"M";69
36369;"Emanuel Nascimento Fortes";"M";69
36369;"Emanuel Nascimento Fortes";"M";69
36625;"Joo Cludio Frana";"M";69
36626;"Lucas Frana";"M";69
36627;"Felipe Alves Frana da Silva";"M";69
36627;"Felipe Alves Frana da Silva";"M";69
36627;"Felipe Alves Frana da Silva";"M";69
36627;"Felipe Alves Frana da Silva";"M";69
36627;"Felipe Alves Frana da Silva";"M";69
36627;"Felipe Alves Frana da Silva";"M";69
36708;"Rud Franco";"M";69
36800;"Francisco Srgio ""Fransergio"" Garca";"M";69
36819;"Arno Franzen";"M";69
36822;"Lauro Franzen";"M";69
36825;"Nilo Anselmo Franzen";"M";69
36893;"Bruno Giuseppe Fratus";"M";69
36893;"Bruno Giuseppe Fratus";"M";69
36893;"Bruno Giuseppe Fratus";"M";69
36921;"Frederico ""Fred"" Rodrigues de Oliveira";"M";69
37039;"Cludio da Matta Freire";"M";69
37054;"Cssio de Paiva Freitas";"M";69
37054;"Cssio de Paiva Freitas";"M";69
37055;"Clinio Freitas";"M";69
37055;"Clinio Freitas";"M";69
37058;"Luiz Cludio Freitas";"M";69
37266;"Friedrich Wilhelm ""Fritz"" Braun";"M";69
37692;"Francisco Augusto Furtado";"M";69
37736;"Filipe Antnio Carneiro Fuzaro";"M";69
37799;"Gabriel Vasconcellos Ferreira";"M";69
37807;"Gabriel Barbosa Almeida";"M";69
37808;"Gabriel Fernando de Jesus";"M";69
38007;"Pedro Galasso";"M";69
38018;"Srgio Vieira Galdino";"M";69
38018;"Srgio Vieira Galdino";"M";69
38018;"Srgio Vieira Galdino";"M";69
38056;"Giuseppe ""Jos"" Galimberti";"M";69
38056;"Giuseppe ""Jos"" Galimberti";"M";69
38191;"Mauro Geraldo Galvo";"M";69
38247;"ngelo Gammaro";"M";69
38247;"ngelo Gammaro";"M";69
38374;"Paulo Henrique ""Ganso"" Chagas de Lima";"M";69
38491;"Adalberto Batista Garcia";"M";69
38496;"Alex Ribeiro Garcia";"M";69
38496;"Alex Ribeiro Garcia";"M";69
38498;"Alexandre Garca";"M";69
38578;"Hlio Rubens Garcia";"M";69
38578;"Hlio Rubens Garcia";"M";69
39303;"Jamil Gedeo";"M";69
39435;"Alexandre Gemignani Ferreira";"M";69
39645;"Geovani Faria da Silva";"M";69
39646;"Geovanni Deiberson Maurcio Gmez";"M";69
39742;"Gilberto Gerhardt";"M";69
39822;"Gerson Victalino";"M";69
39822;"Gerson Victalino";"M";69
39822;"Gerson Victalino";"M";69
39823;"Grson de Oliveira Nues";"M";69
39875;"Getlio Pedro Cruz";"M";69
40117;"Stefano Giantorno";"M";69
40123;"Willian Giaretton";"M";69
40131;"Gilberto Amauri ""Giba"" de Godoy Filho";"M";69
40131;"Gilberto Amauri ""Giba"" de Godoy Filho";"M";69
40131;"Gilberto Amauri ""Giba"" de Godoy Filho";"M";69
40131;"Gilberto Amauri ""Giba"" de Godoy Filho";"M";69
40234;"Edgard Gijsen";"M";69
40389;"Gilmar Lus Rinaldi";"M";69
40390;"Augilmar ""Gilmar Popoca"" Silva de Oliveira";"M";69
40406;"Gilson Trinidade de Jesus";"M";69
40407;"Gilson Alves Bernardo";"M";69
40484;"Carmine di Giorgi";"M";69
40494;"Giovane Farinazzo Gvio";"M";69
40494;"Giovane Farinazzo Gvio";"M";69
40494;"Giovane Farinazzo Gvio";"M";69
40494;"Giovane Farinazzo Gvio";"M";69
40500;"Andr Giovanini";"M";69
40507;"Guilherme Giovannoni";"M";69
40507;"Guilherme Giovannoni";"M";69
40633;"Antnio Giusfredi";"M";69
40801;"Daniel A. Glomb";"M";69
40874;"Gerson Klippel Gnoatto";"M";69
40874;"Gerson Klippel Gnoatto";"M";69
40874;"Gerson Klippel Gnoatto";"M";69
40874;"Gerson Klippel Gnoatto";"M";69
40874;"Gerson Klippel Gnoatto";"M";69
40874;"Gerson Klippel Gnoatto";"M";69
40874;"Gerson Klippel Gnoatto";"M";69
40974;"Hlio ""Godinho"" Marques Pereira";"M";69
40977;"Flvio de Oliveira Godoy";"M";69
41250;"Alfredo Gomes";"M";69
41250;"Alfredo Gomes";"M";69
41252;"Bernardo Oneto Gomes";"M";69
41256;"Fbio Gomes da Silva";"M";69
41256;"Fbio Gomes da Silva";"M";69
41257;"Fernando Lessa Gomes";"M";69
41258;"Joo Luiz Gomes Jnior";"M";69
41258;"Joo Luiz Gomes Jnior";"M";69
41267;"Nestor Gomes";"M";69
41267;"Nestor Gomes";"M";69
41270;"Thiago Gomes";"M";69
41270;"Thiago Gomes";"M";69
41369;"Adamor Pinho Gonalves";"M";69
41369;"Adamor Pinho Gonalves";"M";69
41379;"Joo Gonalves Filho";"M";69
41379;"Joo Gonalves Filho";"M";69
41379;"Joo Gonalves Filho";"M";69
41379;"Joo Gonalves Filho";"M";69
41379;"Joo Gonalves Filho";"M";69
41379;"Joo Gonalves Filho";"M";69
41450;"Edvaldo Gonzaga de Oliveira";"M";69
41766;"Radvilas Kasimiras Gorauskas";"M";69
42226;"Lars Schmidt Grael";"M";69
42226;"Lars Schmidt Grael";"M";69
42226;"Lars Schmidt Grael";"M";69
42226;"Lars Schmidt Grael";"M";69
42227;"Marco Soffiatti Grael";"M";69
42229;"Torben Schmidt Grael";"M";69
42229;"Torben Schmidt Grael";"M";69
42229;"Torben Schmidt Grael";"M";69
42229;"Torben Schmidt Grael";"M";69
42229;"Torben Schmidt Grael";"M";69
42229;"Torben Schmidt Grael";"M";69
42387;"Joo Grangerio";"M";69
42726;"Jadel Abdul Ghani Gregrio";"M";69
42726;"Jadel Abdul Ghani Gregrio";"M";69
42726;"Jadel Abdul Ghani Gregrio";"M";69
42729;"Mateus Filipe Gregrio Machado";"M";69
42799;"Marcelo Greuel";"M";69
42937;"Adhemar Grij Filho";"M";69
42937;"Adhemar Grij Filho";"M";69
42937;"Adhemar Grij Filho";"M";69
42997;"Marlon Almiro Grings";"M";69
43225;"Lcio Grottone";"M";69
43459;"Nelson Guarda";"M";69
43570;"Evandro Motta Guerra";"M";69
43617;"Jorge ""Guerrinha"" Guerra";"M";69
43617;"Jorge ""Guerrinha"" Guerra";"M";69
43655;"Gustavo Henrique ""Guga"" Lopes da Silva";"M";69
43666;"Guilherme ""Gui"" Rosa de Oliveira";"M";69
43669;"Ronaldo Guiaro";"M";69
43684;"Guilherme Augusto Guido";"M";69
43684;"Guilherme Augusto Guido";"M";69
43684;"Guilherme Augusto Guido";"M";69
43684;"Guilherme Augusto Guido";"M";69
43708;"Leandro Marques Guilheiro";"M";69
43708;"Leandro Marques Guilheiro";"M";69
43708;"Leandro Marques Guilheiro";"M";69
43736;"Agberto Joo Conceio Guimares";"M";69
43736;"Agberto Joo Conceio Guimares";"M";69
43736;"Agberto Joo Conceio Guimares";"M";69
43736;"Agberto Joo Conceio Guimares";"M";69
43736;"Agberto Joo Conceio Guimares";"M";69
43737;"Antnio Martins Guimares";"M";69
43737;"Antnio Martins Guimares";"M";69
43737;"Antnio Martins Guimares";"M";69
43737;"Antnio Martins Guimares";"M";69
43738;"Darcy Radich Guimares";"M";69
43739;"Durval Ferreira Guimares";"M";69
43739;"Durval Ferreira Guimares";"M";69
43739;"Durval Ferreira Guimares";"M";69
43739;"Durval Ferreira Guimares";"M";69
43739;"Durval Ferreira Guimares";"M";69
43739;"Durval Ferreira Guimares";"M";69
43740;"Gustavo de Freitas Guimares";"M";69
43741;"Henrique Carlos Serra Azul Guimares";"M";69
43741;"Henrique Carlos Serra Azul Guimares";"M";69
43741;"Henrique Carlos Serra Azul Guimares";"M";69
43745;"Nilo Martins Guimares";"M";69
43746;"Oswaldo dos Santos Guimares";"M";69
43747;"Plauto de Barros Guimares";"M";69
43748;"Ricardo Vaz Guimares";"M";69
44116;"Gustavo Endres";"M";69
44116;"Gustavo Endres";"M";69
44116;"Gustavo Endres";"M";69
44198;"Carlos Augusto ""Guto"" Campos";"M";69
44198;"Carlos Augusto ""Guto"" Campos";"M";69
44590;"Henrique Haddad";"M";69
45267;"Hamilton Rubio";"M";69
45513;"Hugo Hanashiro";"M";69
45592;"Arie Richard Hanitzsch";"M";69
46668;"Ivan Zanoni Hausen";"M";69
46668;"Ivan Zanoni Hausen";"M";69
46668;"Ivan Zanoni Hausen";"M";69
46714;"Jean Marie ""Joo"" Faustino Godefroid Havelange";"M";69
46714;"Jean Marie ""Joo"" Faustino Godefroid Havelange";"M";69
46714;"Jean Marie ""Joo"" Faustino Godefroid Havelange";"M";69
46865;"Glenn Eric Haynes";"M";69
47412;"Hlio ""Helinho"" Lisboa Justino";"M";69
47412;"Hlio ""Helinho"" Lisboa Justino";"M";69
47434;"Andr Heller";"M";69
47434;"Andr Heller";"M";69
47434;"Andr Heller";"M";69
47499;"Hlton da Silva Arruda";"M";69
47604;"Klaus Hendriksen";"M";69
47976;"Daniel Andrey Hernandes";"M";69
47976;"Daniel Andrey Hernandes";"M";69
48108;"Anderson Hernanes de Carvalho Andrade Lima";"M";69
48301;"Rafael Estevo Hettsheimeir";"M";69
48311;"Walter Heuer";"M";69
48727;"Thomas Valdemar ""Tom"" Hintnaus";"M";69
49110;"Rodrigo Hoffelder";"M";69
49110;"Rodrigo Hoffelder";"M";69
49769;"Carlos Eduardo Honorato";"M";69
49769;"Carlos Eduardo Honorato";"M";69
50385;"Hugo Hoyama";"M";69
50385;"Hugo Hoyama";"M";69
50385;"Hugo Hoyama";"M";69
50385;"Hugo Hoyama";"M";69
50385;"Hugo Hoyama";"M";69
50385;"Hugo Hoyama";"M";69
50385;"Hugo Hoyama";"M";69
50385;"Hugo Hoyama";"M";69
50385;"Hugo Hoyama";"M";69
50385;"Hugo Hoyama";"M";69
50385;"Hugo Hoyama";"M";69
50745;"Diogo Kent Hubner";"M";69
50822;"Marcelo ""Marcelinho"" Tieppo Huertas";"M";69
50822;"Marcelo ""Marcelinho"" Tieppo Huertas";"M";69
50948;"Givanildo ""Hulk"" Vieira de Souza";"M";69
50981;"Humberto Barbosa Tozzi";"M";69
50982;"Humberto Andr Redes Filho";"M";69
51457;"Diego Matias Hyplito";"M";69
51457;"Diego Matias Hyplito";"M";69
51457;"Diego Matias Hyplito";"M";69
51457;"Diego Matias Hyplito";"M";69
51457;"Diego Matias Hyplito";"M";69
51904;"Ilson Pereira ""Ilsinho"" Dias Jnior";"M";69
52023;"Adam Imer";"M";69
52182;"Matheus Facho Inocncio";"M";69
52500;"Chiaki Ishii";"M";69
52500;"Chiaki Ishii";"M";69
52616;"Francisco Antnio Felici Italo Isoldi";"M";69
52624;"Israel Machado Campelo Andrade";"M";69
52624;"Israel Machado Campelo Andrade";"M";69
52624;"Israel Machado Campelo Andrade";"M";69
53037;"Osvaldo ""Jab"" Inocente Filho";"M";69
53037;"Osvaldo ""Jab"" Inocente Filho";"M";69
53183;"Antnio Ferreira Jacobina Filho";"M";69
53360;"Jair Henrique Alves Jnior";"M";69
53555;"Paulo Jamur";"M";69
53555;"Paulo Jamur";"M";69
53594;"Janelson dos Santos Carvalho";"M";69
53684;"Jolcio ""Janjo"" Joerke";"M";69
53760;"Jansen Jos Moreira";"M";69
53863;"Antoine Braga Abou Jaoude";"M";69
53866;"Jaqson Luiz Kojoroski";"M";69
53885;"Jarbas Tomazoli Nues";"M";69
53887;"Jardel Pizzinato";"M";69
54032;"Jatyr Eduardo Schall";"M";69
54032;"Jatyr Eduardo Schall";"M";69
54085;"Carlos Alberto Borges Jayme";"M";69
54085;"Carlos Alberto Borges Jayme";"M";69
54085;"Carlos Alberto Borges Jayme";"M";69
54328;"Joo Ernesto Jens";"M";69
54328;"Joo Ernesto Jens";"M";69
54693;"Nivalter Santos de Jesus";"M";69
54693;"Nivalter Santos de Jesus";"M";69
54942;"Joo ""J"" Alves de Assis Silva";"M";69
55025;"Srgio Lus ""Joo Paulo"" Donizetti";"M";69
55061;"der Zumbano Jofre";"M";69
55066;"Henrique Gustavo Johann";"M";69
55088;"Andr Bier Johannpeter";"M";69
55088;"Andr Bier Johannpeter";"M";69
55088;"Andr Bier Johannpeter";"M";69
55088;"Andr Bier Johannpeter";"M";69
55088;"Andr Bier Johannpeter";"M";69
55088;"Andr Bier Johannpeter";"M";69
55889;"Willy Otto Jordan";"M";69
55889;"Willy Otto Jordan";"M";69
55895;"Joo Carlos Jordo";"M";69
55903;"Jorge Alves da Silva";"M";69
55910;"Marcio Carvalho Jorge";"M";69
55910;"Marcio Carvalho Jorge";"M";69
55910;"Marcio Carvalho Jorge";"M";69
55910;"Marcio Carvalho Jorge";"M";69
55913;"Jorge Edson Souza de Brito";"M";69
55923;"Jorge Jos ""Jorginho"" de Amorim Campos";"M";69
55924;"Joo Jrio";"M";69
55924;"Joo Jrio";"M";69
55999;"Aristides Josuel dos Santos";"M";69
55999;"Aristides Josuel dos Santos";"M";69
56002;"Paul Henry Michel Jouanneau";"M";69
56002;"Paul Henry Michel Jouanneau";"M";69
56163;"Juan Guilherme Nunes Jesus";"M";69
56184;"Marcelo Dias Juc";"M";69
56184;"Marcelo Dias Juc";"M";69
56184;"Marcelo Dias Juc";"M";69
56184;"Marcelo Dias Juc";"M";69
56184;"Marcelo Dias Juc";"M";69
56184;"Marcelo Dias Juc";"M";69
56250;"Ronald Odair Oliveira Julio";"M";69
56262;"Jlio Csar ""Julinho"" da Silva Gurjol";"M";69
56322;"Oswaldo ""Juninho Paulista"" Giroldo Jnior";"M";69
56324;"Leovegildo Lins da Gama Jnior";"M";69
56351;"Alvaro Vilela Jurandir";"M";69
56789;"Alexandre Celso Kalache";"M";69
56789;"Alexandre Celso Kalache";"M";69
57100;"Ademar Jos Kammler";"M";69
57266;"Cludio Mitsuhiro Kano";"M";69
57266;"Cludio Mitsuhiro Kano";"M";69
57266;"Cludio Mitsuhiro Kano";"M";69
57266;"Cludio Mitsuhiro Kano";"M";69
58073;"Manfred Kaufmann";"M";69
58162;"Carlos Issamu Kawai";"M";69
58162;"Carlos Issamu Kawai";"M";69
58162;"Carlos Issamu Kawai";"M";69
58628;"Gunnar Arthur Kemnitz";"M";69
58938;"Cludio Mamede Kestener";"M";69
58938;"Cludio Mamede Kestener";"M";69
58938;"Cludio Mamede Kestener";"M";69
58939;"Rolf Egon Kestener";"M";69
58939;"Rolf Egon Kestener";"M";69
59559;"Gilmar ""Kid"" Nascimento Teixeira";"M";69
60883;"Joo ""Kita"" Leithardt Neto";"M";69
60885;"Felipe Eidji Kitadai";"M";69
60885;"Felipe Eidji Kitadai";"M";69
61119;"Harri Edmundo Klein";"M";69
61119;"Harri Edmundo Klein";"M";69
61212;"Decio Couto Klettenberg";"M";69
62703;"Ruy Kopper";"M";69
63035;"Alvaro Acco Koslowski";"M";69
